Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2000-02-02,76.34968566894531,79.8138145536825,76.18073117692072,78.67361720291561,9491520
2000-02-03,77.12712097167969,77.8444110446862,76.39325025290776,76.87006022734924,6032064
2000-02-04,81.85531616210938,82.4052004120583,77.481619255363,77.481619255363,20176704
2000-02-07,88.06678009033203,88.40417285715723,81.87654244744951,81.87654244744951,16988608
2000-02-08,92.23369598388672,94.84370993329003,88.0543514626556,88.0543514626556,14902784
2000-02-09,90.28032684326172,97.42470128302384,89.14272061219332,97.42470128302384,10595520
2000-02-10,95.45528411865234,96.13940277994358,91.20545607123704,91.20545607123704,18777728
2000-02-11,103.09201049804688,103.09201049804686,96.07720335886147,96.07720335886147,2100224
2000-02-14,111.33975982666016,111.33975982666016,111.33975982666016,111.33975982666016,1518912
2000-02-15,103.25784301757812,111.33977243443292,102.43275867304988,111.33977243443292,21339968
2000-02-16,104.04664611816406,106.7639481285093,99.8709359435133,104.17259016422508,12720448
2000-02-17,106.74630737304688,111.94664570788241,103.65430158137261,103.65430158137261,12125248
2000-02-18,102.25081634521484,108.83701459149025,101.32207786969687,107.9974147646416,10628288
2000-02-21,106.2948989868164,108.83702083050022,100.55504181682693,102.0994909695645,17751552
2000-02-22,101.89323425292969,107.1682069158626,101.06296715636525,107.1682069158626,12066560
2000-02-23,95.5169448852539,108.8370419848107,93.74186455764449,108.8370419848107,11944576
2000-02-24,96.36741638183594,100.01604825947456,93.16449805743157,97.3314015085984,8260480
2000-02-25,93.15621948242188,98.3663981945351,91.73408008085066,97.43506810847414,4929856
2000-02-28,88.20671081542969,92.25233653821988,85.70397545866703,92.25233653821988,7616384
2000-02-29,91.00228881835938,95.26351438285322,86.55136772719922,89.14272604238482,16031808
2000-03-01,98.28244018554688,98.28244018554688,93.28889304927064,94.31507087281261,6285824
2000-03-02,106.14513397216797,106.14513397216797,102.95050572439746,105.05106462137002,1607040
2000-03-03,114.63700866699219,114.63700866699217,114.63700866699217,114.63700866699217,1708224
2000-03-06,123.808349609375,123.80834960937499,109.4589671796631,123.75964017462819,1385792
2000-03-07,133.71299743652344,133.71299743652344,132.67748706271806,132.67748706271806,3477312
2000-03-08,127.65081024169922,144.4101649018914,124.22970146368701,139.4150592145674,22432768
2000-03-09,122.9189453125,134.7505652361351,120.54992874586546,131.537282526658,8334720
2000-03-10,120.91067504882812,132.10741541214117,118.44111116323045,125.411347122126,10259648
2000-03-13,111.23817443847656,126.44788458263834,111.23817443847656,121.2755348485014,7513664
2000-03-14,102.33946990966797,105.83106166091385,102.33946990966797,105.83106166091385,8390592
2000-03-15,103.31170654296875,106.24563896822282,94.15229187209336,94.64672482135049,16262144
2000-03-16,95.04686737060547,99.50815364118228,95.04686737060547,99.50815364118228,5725568
2000-03-17,95.04686737060547,95.04686737060547,95.04686737060547,95.04686737060547,0
2000-03-20,95.04686737060547,95.04686737060547,95.04686737060547,95.04686737060547,0
2000-03-21,102.65093994140625,102.65093994140625,88.22018464847764,95.31013956559181,14633344
2000-03-22,110.85101318359375,110.86345372377296,98.4715824763539,100.54466842322451,9580544
2000-03-23,106.39129638671875,119.61706964263067,105.20912104616129,113.60511986856432,14267456
2000-03-24,112.18973541259766,114.84898492995669,104.79451603265903,104.79451603265903,12254144
2000-03-27,107.46204376220703,114.00937210332691,106.7639360545747,108.83702219155674,8076992
2000-03-28,103.11116790771484,105.72740700857089,100.14199799221794,104.70122923466417,8920448
2000-03-29,105.61234283447266,110.70280189509033,105.21948895478108,105.7273950683447,6539904
2000-03-30,101.01838684082031,102.6177708816799,97.22774655254115,102.6177708816799,7659648
2000-03-31,92.97948455810547,99.50814790025163,92.93698021311104,99.50814790025163,8080640
2000-04-03,85.5412368774414,93.28888042089501,85.5412368774414,88.11653027311428,3743552
2000-04-04,78.69799041748047,78.69799041748047,78.69799041748047,78.69799041748047,400192
2000-04-05,80.82601165771484,84.98617889762114,73.08666269144123,73.08666269144123,28349120
2000-04-06,87.22821044921875,87.2924781466386,75.6780125807289,81.38936512585718,30059968
2000-04-07,94.2067642211914,94.20676422119142,94.20676422119142,94.20676422119142,222400
2000-04-10,101.74344635009766,101.74344635009764,101.74344635009764,101.74344635009764,210624
2000-04-11,109.86532592773438,109.88294919257574,93.81755666919979,101.74349096978388,27174080
2000-04-12,104.45243835449219,109.59369164652634,103.55064594238135,107.6968179520863,16391936
2000-04-13,96.09635925292969,102.61829095912633,96.09635925292969,102.61829095912633,3314176
2000-04-14,96.09635925292969,96.09635925292969,96.09635925292969,96.09635925292969,0
2000-04-17,88.4088363647461,88.4088363647461,88.4088363647461,88.4088363647461,220096
2000-04-18,81.33650207519531,91.2054302548043,81.33650207519531,88.40883890701642,14944384
2000-04-19,75.14990234375,87.83667555624281,74.8296114897392,87.83667555624281,25509632
2000-04-20,78.81407928466797,81.03694822485065,69.14779759631347,70.50566920253698,36772800
2000-04-21,78.81407928466797,78.81407928466797,78.81407928466797,78.81407928466797,0
2000-04-24,76.40773010253906,81.87653201233296,74.73475070374992,80.8296235766771,17368064
2000-04-25,74.34451293945312,76.6420101068332,70.29525762924713,74.7969630688272,16440064
2000-04-26,80.25851440429688,80.25851440429688,79.30593207351191,80.25799815711824,4330048
2000-04-27,82.80165100097656,84.72702973517134,80.25849159069418,82.81979050452887,24835072
2000-04-28,84.2160415649414,88.01484543146064,82.487994275126,83.99154665349096,19109696
2000-05-01,84.2160415649414,84.2160415649414,84.2160415649414,84.2160415649414,0
2000-05-02,81.74449920654297,87.82818431790763,80.31042355870065,85.54693277718275,25582336
2000-05-03,79.31392669677734,81.90729581725525,71.93511422655097,76.21453655612432,32888000
2000-05-04,84.81641387939453,85.33954837311313,78.28840707375507,79.7401126353876,25117504
2000-05-05,88.82366180419922,90.52267211121243,85.33956766852201,85.33956766852201,30822080
2000-05-08,78.78407287597656,90.62792053447062,78.18472778374239,89.16584538626005,48399424
2000-05-09,81.66880798339844,82.3842914459244,72.58527880698185,77.78031090445299,31215296
2000-05-10,80.47582244873047,82.69537464835943,78.28841110910517,82.43614149899153,24130816
2000-05-11,73.21730041503906,78.91057729430533,71.65464083416207,78.91057729430533,31749632
2000-05-12,71.14290618896484,75.69607814887821,70.01887228771234,74.14067928280537,32175744
2000-05-15,71.95586395263672,74.55545608073876,62.74583137287408,70.5632654561095,43260224
2000-05-16,71.17401885986328,73.62221784913811,69.68187379524058,72.57491587691797,30106112
2000-05-17,72.20008087158203,76.8683495834074,71.35135031049795,74.31283158016566,24953152
2000-05-18,71.52606201171875,72.53344109956419,70.01369468252429,72.06682139270495,16329728
2000-05-19,66.94800567626953,71.54991099335135,65.34439026147001,71.54991099335135,35789312
2000-05-22,61.58341598510742,64.89123038134404,60.463528979485,64.89123038134404,27676736
2000-05-23,62.385494232177734,63.96629491104784,57.29104143342699,60.14260602580871,34424576
2000-05-24,62.70643615722656,63.61582826212548,59.10517051248823,61.18940547266544,38866432
2000-05-25,62.62192916870117,65.51341743219636,62.21597097074679,63.149210535307986,34255680
2000-05-26,61.99146270751953,63.64692463359203,60.40132551167702,63.09735034138278,36218496
2000-05-29,61.0893440246582,61.80119740835118,57.861890552619734,61.30346964398862,26640576
2000-05-30,64.9840316772461,65.6378154759623,60.68387134584525,61.43823960427751,26278080
2000-05-31,72.57232666015625,72.78230552993558,69.2567343830232,69.2567343830232,21896192
2000-06-01,72.5194320678711,73.85396628125213,70.85360094357884,72.06681202368988,26854272
2000-06-02,78.12458038330078,79.74011939865426,73.00005729083563,73.00005729083563,39140928
2000-06-05,82.97482299804688,87.49947395430587,78.8068707494035,78.8068707494035,27895872
2000-06-06,82.6606216430664,84.71737809575609,80.8807281697549,83.49379784908544,28894656
2000-06-07,81.26026916503906,83.63899177160182,79.84381808099852,81.39921713452446,28549120
2000-06-08,81.98921966552734,82.94423556698278,80.8807397702795,81.34735942280035,20242496
2000-06-09,82.28112030029297,84.8195344062019,81.60659765245263,82.43510580785754,32154624
2000-06-12,80.50950622558594,82.72646563847039,80.0615494102068,81.1399590901267,14581632
2000-06-13,80.57431030273438,81.34734132988419,77.26182794760574,79.85571315979111,19440384
2000-06-14,81.01658630371094,82.42577676963126,79.72975186585667,79.72975186585667,15804032
2000-06-15,85.88237762451172,87.09196347516975,80.38300998446434,80.901476251134,47780928
2000-06-16,87.0053939819336,88.03558252551552,84.49964216730578,85.03884714861636,32008768
2000-06-19,88.820556640625,89.88133689085409,85.55732702889215,87.10235693160756,39349376
2000-06-20,90.51333618164062,92.80547381983108,88.50220324606236,88.50220324606236,25223040
2000-06-21,88.14705657958984,92.28701038830098,87.4134266936379,92.28701038830098,27506944
2000-06-22,88.26990509033203,89.10360280611306,87.11269256070706,88.13925565599453,21713344
2000-06-23,85.64286041259766,88.09779847630593,84.6759207106302,88.09779847630593,22021824
2000-06-26,83.81681823730469,85.02899146000637,81.4002487865677,85.02899146000637,17510144
2000-06-27,84.58777618408203,86.15769617873359,83.00645398143753,84.8107166913401,19903872
2000-06-28,85.20269012451172,85.6506471080115,81.93842777814852,83.99155467008391,12160960
2000-06-29,87.00382232666016,89.6842928673242,85.74394932592251,85.74394932592251,16867520
2000-06-30,86.17324829101562,86.5838695379472,84.5203737250069,86.12761920744784,15405760
2000-07-03,89.00562286376953,89.37321748210661,86.998641916101,86.998641916101,21234432
2000-07-04,90.73004913330078,91.22933626419193,89.18657890524152,89.38359611244992,22397056
2000-07-05,89.18086242675781,91.37449108570011,88.71994390935657,91.12562728791791,15825792
2000-07-06,87.81005859375,88.8132910407072,86.7912721553671,88.8132910407072,13693696
2000-07-07,88.01121520996094,89.38203202692672,87.68405486866045,88.03454619381498,16222208
2000-07-10,86.03016662597656,88.76145179842362,85.69213056801085,88.24298537436742,15590016
2000-07-11,85.78804016113281,88.39851840252105,85.44326001604381,86.40760748952584,26963328
2000-07-12,86.70365142822266,87.09198478222284,83.88786247031585,85.80618812631195,29184832
2000-07-13,83.277587890625,88.44980927145768,82.43611833683482,87.60004122133088,27476480
2000-07-14,80.57015991210938,83.34862216492338,79.64677368111178,81.91817196503797,54850688
2000-07-17,79.76707458496094,81.08708769967524,78.91056728355076,80.36227285775537,26524928
2000-07-18,77.29867553710938,79.83345990739583,76.4426894969895,79.81272125045146,38106752
2000-07-19,75.95635986328125,77.56256763769427,73.43765129313066,73.628445901428,30771840
2000-07-20,76.18603515625,76.468082866119,74.71099844170013,75.6027605327461,22578560
2000-07-21,76.20729064941406,77.87364347445276,75.70645419533683,76.46808326629483,28321024
2000-07-24,71.04856872558594,75.30206964485836,70.15888229373613,75.30206964485836,33885440
2000-07-25,73.81352233886719,75.12575837044484,65.86595130007807,67.40061137445016,49228288
2000-07-26,69.0192642211914,75.68570216182063,68.44946779481029,75.36425309112376,34172416
2000-07-27,70.37869262695312,71.01951495918831,65.89706782970386,68.4375527421,39879680
2000-07-28,70.98114776611328,73.25929079456643,69.69224252374819,70.77065246608859,44182464
2000-07-31,70.10960388183594,71.64167176477788,68.96638571537672,71.0298815441784,21621248
2000-08-01,69.97378540039062,71.52763033972491,69.60515778538092,70.9262092669931,23805504
2000-08-02,68.71855926513672,69.03897041619913,67.24507707255202,68.68641334288121,26991616
2000-08-03,66.88837432861328,68.23016408073256,65.32675284325458,68.23016408073256,26974272
2000-08-04,65.58806610107422,68.73826547122282,64.86635996296616,66.47775229084469,45206336
2000-08-07,66.76599884033203,67.29691023446647,65.53412522062067,66.04222207755268,24836928
2000-08-08,77.34739685058594,77.44901422260354,67.29692738013911,67.29692738013911,75971520
2000-08-09,78.51290130615234,81.2955107776045,78.02917329100431,79.74011197446156,45188416
2000-08-10,75.39068603515625,79.57419179781769,74.87999683186689,77.87362267417394,34988928
2000-08-11,75.02776336669922,77.7180866157686,73.98512982034809,75.0428009123839,51963008
2000-08-14,75.49385833740234,76.18341833732505,74.35841743527398,75.64421352535541,30925184
2000-08-15,75.49385833740234,75.49385833740234,75.49385833740234,75.49385833740234,0
2000-08-16,80.20983123779297,80.76666597105593,76.8470614342657,76.99223197266534,42290944
2000-08-17,78.41129302978516,81.12961097379947,78.08102896634841,80.54892868666593,23591296
2000-08-18,82.6528549194336,83.10962674175119,78.31122140702585,78.31122140702585,75263168
2000-08-21,82.60099792480469,83.82561611496709,80.89109739149657,82.94422356551482,43158912
2000-08-22,86.02238464355469,89.2073277524441,82.79908312254634,82.79908312254634,42816704
2000-08-23,83.43004608154297,85.13009411209939,82.9649807784605,84.43742513173402,25796928
2000-08-24,85.14305114746094,85.80617156201183,82.55020323929621,82.95460694816853,36830464
2000-08-25,84.5706787109375,86.27176988512205,83.99155077107767,85.80618304082317,35749120
2000-08-28,80.85897827148438,85.02848589103925,80.62152168327198,84.406326238178,25876480
2000-08-29,81.31053161621094,82.02134669792376,79.54307844750609,80.36277142306571,31858112
2000-08-30,81.4220199584961,82.64352448076978,80.88073914052751,80.89110846605836,24905024
2000-08-31,86.34329986572266,87.82818934243816,80.99013543266084,81.13997421541661,93071232
2000-09-01,86.34329986572266,86.34329986572266,86.34329986572266,86.34329986572266,0
2000-09-04,89.273681640625,90.21313855018123,87.10234066914049,87.10234066914049,43716224
2000-09-05,88.47210693359375,89.68428498277987,87.88002257244298,89.38357458105705,25474368
2000-09-06,86.69276428222656,87.81783633827843,85.75485656600051,87.22678465906225,26717312
2000-09-07,86.66786193847656,87.60006842165406,85.24726423798336,85.90986823785558,32404992
2000-09-08,88.9968032836914,89.58059422694492,86.99863243015024,86.99863243015024,51575296
2000-09-11,90.0239028930664,91.50930895629465,88.03558448033333,89.1762104276639,53541568
2000-09-12,91.67935180664062,92.43216073224622,88.86614590364714,90.21312523788895,56493952
2000-09-13,90.3801040649414,92.79512482936822,89.95392869535918,91.33304944653875,56983296
2000-09-14,89.08856964111328,91.61298376572292,86.6979238557113,90.47235804820967,83144704
2000-09-15,88.116455078125,89.42506602409837,87.62080332834314,88.25333220444125,54026048
2000-09-18,83.02356719970703,87.64154777974169,82.59168576261743,87.64154777974169,53970496
2000-09-19,79.23979187011719,82.3842897776139,76.83670072399232,81.96951676425903,52265984
2000-09-20,80.84339904785156,82.6953613824759,78.547631657963,81.39919584356562,22970176
2000-09-21,78.59689331054688,80.47633351801238,78.28840588339047,80.33116296405642,21081664
2000-09-22,73.01249694824219,78.03954394000628,72.3260455728865,78.03954394000628,51416128
2000-09-25,78.19666290283203,78.85356089523869,75.69610027421164,75.99681080954755,36492672
2000-09-26,75.1548080444336,79.32535349114904,74.57723955428884,79.32535349114904,33702976
2000-09-27,77.36708068847656,77.97731641802082,72.85487036609233,74.65913274065824,42644736
2000-09-28,76.49243927001953,78.75502814738637,75.19420273923735,77.1581520006191,33791104
2000-09-29,76.3311996459961,77.87363686078189,75.96568091106367,76.86781225685435,29249344
2000-10-02,76.3311996459961,76.3311996459961,76.3311996459961,76.3311996459961,0
2000-10-03,77.46509552001953,78.9105786953173,74.14068826169759,75.95532049187901,41659520
2000-10-04,79.34297943115234,79.76086127345957,75.69608519192082,75.69608519192082,44959680
2000-10-05,77.94672393798828,80.10302686108007,77.60401980949167,78.6513215199084,41379840
2000-10-06,78.12406158447266,78.54557370133642,75.08637037180604,77.56256355744503,66243904
2000-10-09,76.67028045654297,77.88504599200006,76.22491587694918,77.76994546008963,32816768
2000-10-10,76.11965942382812,78.17434013254967,75.02206537458508,77.24110089499436,61546048
2000-10-11,70.66127014160156,74.13032684423983,70.35589140273706,73.622229765576,64735168
2000-10-12,70.45024871826172,71.02885516534967,67.98131083706804,70.40773346304026,69716096
2000-10-13,67.57637786865234,69.6818673869838,67.1937457070364,69.6818673869838,63712512
2000-10-16,67.62201690673828,72.98243787867231,67.08955091121972,68.01242108604175,62009536
2000-10-17,67.02992248535156,68.19906411202494,65.17122060879987,67.16213140544102,63538624
2000-10-18,64.60143280029297,66.23771587052094,63.46080666875137,65.94841261887785,53980160
2000-10-19,69.13592529296875,69.76482388926975,63.4602738112858,64.35203582889538,66756928
2000-10-20,73.86952209472656,74.55337608855056,70.51141494532595,70.51141494532595,79272448
2000-10-23,71.2403793334961,74.03698861789317,70.5663731345937,73.77567957398277,51312896
2000-10-24,72.7952651977539,73.50452612587097,69.6818748803684,70.84323946170788,47601344
2000-10-25,74.48286437988281,75.59238219815477,74.14067664153725,75.16723985657393,45920448
2000-10-26,74.05772399902344,74.65810694320488,73.18670064199208,74.03698534766555,9681344
2000-10-27,74.66901397705078,75.16725815878961,73.96441611900211,74.3377119244534,20547520
2000-10-30,73.7419662475586,75.14649325015033,73.26964555065022,75.06353865569729,20664064
2000-10-31,73.9638900756836,74.38954890665788,72.33642224321792,73.63362601138454,28122240
2000-11-01,75.72615814208984,76.40120235139094,75.28027707516397,76.21351651756696,28271168
2000-11-02,76.80976104736328,77.23075678683854,75.90348277116784,75.90348277116784,33982400
2000-11-03,78.49578094482422,78.90018457188474,76.52560942837553,77.04407561691465,42469760
2000-11-06,78.80375671386719,79.37717832826272,77.87362628938641,78.48541642934298,36256064
2000-11-07,79.95735931396484,80.23421729055676,77.82749562395999,78.29878353341901,35621504
2000-11-08,82.45169830322266,83.09978119877086,79.59494889964625,79.84381273153676,51512384
2000-11-09,82.16239929199219,83.32687267270663,81.66881832099801,82.13543802953598,34871168
2000-11-10,80.23888397216797,82.32208059029682,79.9993515246429,82.02188657195441,31773312
2000-11-13,76.32756042480469,80.15487914675721,75.85212587933202,80.15487914675721,42099072
2000-11-14,79.31340026855469,79.71935826687081,75.96566319759309,75.97603252098888,33883136
2000-11-15,78.88619995117188,81.39920705682314,78.53727315265968,80.72520088374117,32892992
2000-11-16,78.2573013305664,79.79196153951351,77.98769886142705,78.81724492031738,23760768
2000-11-17,79.1848373413086,79.52235685937646,76.54636045585043,77.88400343861997,32750912
2000-11-20,79.3885726928711,80.0408020793599,78.84832996650509,79.63639849326131,21192640
2000-11-21,79.14801788330078,79.53168289910728,78.2894398191331,79.11794785415073,26636928
2000-11-22,77.26961517333984,80.64223802503626,76.88854249140336,80.37263558339413,49501056
2000-11-23,77.11721801757812,77.614429380015,75.87238206727719,76.79525236985853,23804032
2000-11-24,77.33751678466797,77.8425048209534,76.84704985055089,77.34477733575214,24187200
2000-11-27,78.52536010742188,78.7021551100407,77.51382920621911,77.7492149577441,32601024
2000-11-28,77.31317138671875,78.39209763646983,76.94039212468334,78.39209763646983,27703936
2000-11-29,76.54531860351562,77.03371481980808,75.49905473186467,76.407925048345,32305216
2000-11-30,74.49482727050781,76.71957024397078,74.2444089429183,76.62935504024668,45687872
2000-12-01,75.57475280761719,76.05744794619709,73.11411389852354,74.14067712018769,54182464
2000-12-04,74.47612762451172,75.89309497203091,74.24437218195673,75.79977104051727,29766208
2000-12-05,74.46731567382812,75.05318260073355,73.42830716934922,74.50360831531783,43453632
2000-12-06,75.7437744140625,78.80687208757377,75.49905732495061,78.80687208757377,41569856
2000-12-07,75.55870056152344,76.04865130795112,74.97075764055083,75.28132103841358,23706944
2000-12-08,76.64745330810547,76.92690862475702,75.29477292061291,75.29477292061291,39107712
2000-12-11,77.45626831054688,77.72846310195915,76.33897350008314,76.68116123785857,39128768
2000-12-12,77.28775024414062,78.599469625087,76.88853130211346,77.56253730813334,34921984
2000-12-13,79.04228210449219,83.38910155853031,77.45784567736995,77.75855620281338,52094400
2000-12-14,78.08518981933594,79.17189847700494,77.77047968876424,79.06612930172875,27747008
2000-12-15,74.68401336669922,78.13285132014882,74.37604750157318,78.13285132014882,50494144
2000-12-18,73.56103515625,74.0162475461529,71.94238238655208,73.68805939727554,42354176
2000-12-19,71.43791198730469,73.51851608793974,71.14912526620571,73.51851608793974,46559552
2000-12-20,68.8642349243164,70.45955643097145,68.07461191601583,70.45955643097145,60485184
2000-12-21,65.08100891113281,68.45830094196592,64.65275770571911,68.45830094196592,57950976
2000-12-22,60.26704025268555,65.27283247052223,59.93522181463112,65.27283247052223,88193152
2000-12-25,60.26704025268555,60.26704025268554,60.26704025268554,60.26704025268554,0
2000-12-26,57.23917770385742,60.91977081884314,56.82388835527837,59.88283854958624,87180288
2000-12-27,56.90946960449219,59.77918139113515,56.22250156161921,57.404605061808184,93331008
2000-12-28,57.52277374267578,58.8977468021292,56.943129676741634,57.34234855911522,68453056
2000-12-29,59.04399871826172,59.62364321093474,56.32878884045221,57.238697482497344,89329728
2001-01-01,58.00187301635742,60.14106331703648,57.653462589517716,59.15701512107888,59981248
2001-01-02,58.9066047668457,59.41625628412247,57.03131056940202,58.07861281804013,68767872
2001-01-03,58.21651840209961,58.586705451183356,56.86228816378232,58.06823903126138,64125952
2001-01-04,63.26690673828125,64.18614674486507,58.37932248361718,58.37932248361718,71192960
2001-01-05,66.17080688476562,66.35330801006526,62.81736832707851,63.242510635003605,67941888
2001-01-08,62.05679702758789,65.79338533835403,61.50048359996497,65.45119751862737,76229504
2001-01-09,61.468326568603516,62.99365543548146,60.517462412511144,61.55231912181365,64873024
2001-01-10,58.75363540649414,62.51355379284012,58.40159478543364,62.2169900750582,91550336
2001-01-11,57.532657623291016,59.519938169941774,57.26979416595617,58.84593190146683,68442560
2001-01-12,60.14883041381836,60.660557669350844,57.57309082387235,57.653453101126615,92083584
2001-01-15,63.97200393676758,64.44173239080757,60.34947879735848,60.401325428627686,102845952
2001-01-16,63.23422622680664,64.69422531131413,62.590290065622476,64.18509038895782,41221824
2001-01-17,65.30445861816406,65.9385418696213,64.39558823672648,65.84521793868458,51214528
2001-01-18,66.67789459228516,67.24509891681222,65.5860062681322,65.5860062681322,43274496
2001-01-19,69.99243927001953,70.45594513883988,66.86141902595057,66.86141902595057,56089536
2001-01-22,70.89092254638672,71.80756978926222,70.01367671005032,70.45955764881397,46704576
2001-01-23,70.0556869506836,70.61407620072325,69.26813963330211,70.31492011568365,32817280
2001-01-24,70.80901336669922,71.02987796928647,69.6932729570632,70.40771845422704,40703168
2001-01-25,70.37763977050781,70.92513805118489,68.95963471678238,70.52228880208588,30341568
2001-01-26,70.37763977050781,70.37763977050781,70.37763977050781,70.37763977050781,0
2001-01-29,68.8093032836914,70.00333033928403,67.03770265789828,70.00333033928403,32839808
2001-01-30,71.43014526367188,71.9600188732338,69.16340942346082,69.16340942346082,32835392
2001-01-31,70.43624114990234,71.51724341553516,70.11738436651426,71.05425400935889,32945152
2001-02-01,70.00749206542969,70.31442523955354,68.751248775188,70.1070386439495,32992448
2001-02-02,71.17140197753906,71.65202110568904,69.73939747508416,69.74406569563885,36933888
2001-02-05,69.10946655273438,70.87432747127919,68.86267867399636,70.87432747127919,27276480
2001-02-06,69.21060943603516,69.78559080904553,68.86272044024834,68.9793754025963,21435776
2001-02-07,67.36382293701172,69.68188418705228,66.98637534714643,69.68188418705228,35805888
2001-02-08,67.77130126953125,68.0123880238466,65.85608532934616,66.9339784561564,34458240
2001-02-09,66.62551879882812,67.83613773501943,66.36420973123899,67.50431926856871,27061504
2001-02-12,66.04224395751953,66.38443175004555,65.17122048563515,66.38443175004555,27284224
2001-02-13,66.09098052978516,67.50431775334017,65.66065346576617,66.25999853208046,29327680
2001-02-14,66.0354995727539,66.36368773462453,65.35319487034376,65.69486619417403,21451776
2001-02-15,67.35499572753906,67.60489749954866,65.84522083251366,65.85869893120461,29909440
2001-02-16,65.27022552490234,67.83611674117334,64.70458093318888,67.63909958769088,40206656
2001-02-19,65.28787231445312,65.76226900429012,63.94349013938065,64.70459769580107,30336704
2001-02-20,64.92909240722656,65.68968352028435,64.66312019455299,65.37860372460817,23045696
2001-02-21,61.27547073364258,64.2898365466625,60.764264865071326,64.2898365466625,65310336
2001-02-22,60.07677459716797,61.07533880741879,57.60161410445015,61.07533880741879,54486912
2001-02-23,58.30259704589844,60.53614976029269,57.9697405335588,59.934728608169195,46992000
2001-02-26,59.351436614990234,60.13172848750004,58.17192564491727,58.48300546120025,40402176
2001-02-27,58.42856216430664,60.1317240322666,57.407699950915706,59.28143926409176,50862080
2001-02-28,64.72169494628906,65.84521229789111,57.60159910469057,58.32952772889608,77895168
2001-03-01,58.71942901611328,64.8083004889064,57.446077553366635,64.8083004889064,63365312
2001-03-02,51.434967041015625,61.127178325038635,50.86154532388711,59.62362601678917,74829568
2001-03-05,49.71314239501953,51.79478464058457,47.80259403265162,50.8216223589823,81282816
2001-03-06,49.71314239501953,49.71314239501953,49.71314239501953,49.71314239501953,0
2001-03-07,53.842227935791016,54.12790094328755,50.363834268495715,51.936863606609194,68337792
2001-03-08,53.207096099853516,55.06112985970051,52.00217820082826,54.3871235619829,36073088
2001-03-09,50.912349700927734,52.261399946297914,48.95047637575263,52.261399946297914,31186368
2001-03-12,46.15024185180664,50.66452914420032,45.41972583971389,50.29123339119352,28695744
2001-03-13,43.469764709472656,48.72545808908497,39.04206294227979,45.116932995447684,43740032
2001-03-14,48.95928955078125,49.7623958813138,43.86328728425807,44.69179542581006,27935360
2001-03-15,50.51884841918945,51.01709259293224,46.973054765443706,47.90629426409491,26508288
2001-03-16,48.73272705078125,51.79478722098921,47.82333506770815,50.75785454389232,26217472
2001-03-19,46.20209503173828,49.25430772406895,45.01480698238967,48.03072702692366,26609344
2001-03-20,45.27404022216797,47.43967537743762,43.87314300331056,46.09270068918661,21592512
2001-03-21,46.44990921020508,47.36707805998353,41.695057110156256,44.38071236793553,32702976
2001-03-22,44.67519760131836,46.40272811192463,43.94519815381823,46.19534161756966,22650624
2001-03-23,43.682865142822266,46.039811104987365,41.47730730179042,44.691798617679176,34882176
2001-03-26,44.775779724121094,45.065082855918874,42.77605454472603,43.0845419388732,20275776
2001-03-27,48.30032730102539,49.31652139194435,44.07327197525593,44.42219883159999,40293184
2001-03-28,48.82810974121094,51.06892171476635,48.44548269063723,50.29122239931305,29183360
